Symbol,Last_chck_time,Price,ex_date,Rate,tmp,publish_Date,Amount,Industry
GBDC,2.02402E+13,$15.23 ,2/29/2024,9.72%,,1/16/2024,1.48,Finance: Consumer Services
HWCPZ,2.02402E+13,$24.05 ,2/29/2024,6.50%,,2/3/2024,1.5625,Major Banks
IBKR,2.02402E+13,$90.87 ,2/29/2024,0.44%,,1/16/2024,0.4,Investment Bankers/Brokers/Service
LFVN,2.02402E+13,$5.47 ,2/29/2024,2.56%,,1/25/2024,0.14,Biotechnology: Pharmaceutical Preparations
MBWM,2.02402E+13,$39.78 ,2/29/2024,3.42%,,1/11/2024,1.36,Major Banks
MGEE,2.02402E+13,$65.63 ,2/29/2024,2.61%,,1/19/2024,1.71,Electric Utilities: Central
MOFG,2.02402E+13,$24.99 ,2/29/2024,3.88%,,1/23/2024,0.97,Major Banks
NBTB,2.02402E+13,$34.84 ,2/29/2024,3.67%,,1/22/2024,1.28,Major Banks
PINC,2.02402E+13,$21.76 ,2/29/2024,3.86%,,1/25/2024,0.84,Other Consumer Services
PRGS,2.02402E+13,$57.93 ,2/29/2024,1.21%,,1/9/2024,0.7,Computer Software: Prepackaged Software
METC,2.02402E+13,$18.95 ,2/29/2024,2.64%,,2/3/2024,0.5,Coal Mining
TMUS,2.02402E+13,$162.50 ,2/29/2024,1.60%,,1/24/2024,2.6,Telecommunications Equipment
TCBIO,2.02402E+13,$19.10 ,2/29/2024,7.53%,,1/22/2024,1.4375,Major Banks
TRMK,2.02402E+13,$27.15 ,2/29/2024,3.39%,,1/23/2024,0.92,Major Banks
VIRT,2.02402E+13,$16.74 ,2/29/2024,5.73%,,2/3/2024,0.96,Investment Bankers/Brokers/Service
LMT,2.02402E+13,$429.77 ,2/29/2024,2.96%,,1/23/2024,12.6,Aerospace
AJG,2.02402E+13,$232.12 ,2/29/2024,0.95%,,1/24/2024,2.4,Specialty Insurers
BALL,2.02402E+13,$59.41 ,2/29/2024,1.34%,,1/24/2024,0.8,Containers/Packaging
UHS,2.02402E+13,$163.14 ,2/29/2024,0.49%,,1/17/2024,0.8,Hospital/Nursing Management
TSN,2.02402E+13,$56.63 ,2/29/2024,3.41%,,11/10/2023,1.96,Meat/Poultry/Fish
D,2.02402E+13,$46.68 ,2/29/2024,5.85%,,1/26/2024,2.67,Electric Utilities: Central
PII,2.02402E+13,$90.64 ,2/29/2024,2.87%,,2/1/2024,2.64,Industrial Specialties
MCK,2.02402E+13,$501.85 ,2/29/2024,0.49%,,N/A,2.48,Other Pharmaceuticals
NNI,2.02402E+13,$88.50 ,2/29/2024,1.27%,,2/1/2024,1.12,Finance: Consumer Services
ASH,2.02402E+13,$94.46 ,2/29/2024,1.68%,,1/22/2024,1.54,Specialty Chemicals
GATX,2.02402E+13,$123.18 ,2/29/2024,1.80%,,1/26/2024,2.32,Transportation Services
ASB,2.02402E+13,$20.84 ,2/29/2024,4.28%,,1/30/2024,0.88,Major Banks
UNMA,2.02402E+13,$25.20 ,2/29/2024,6.20%,,N/A,1.5625,Accident &Health Insurance
BAC,2.02402E+13,$33.55 ,2/29/2024,2.87%,,1/31/2024,0.96,Major Banks
GM,2.02402E+13,$38.87 ,2/29/2024,0.93%,,1/29/2024,0.48,Auto Manufacturing
BERY,2.02402E+13,$65.75 ,2/29/2024,1.68%,,2/1/2024,1.1,Plastic Products
HLI,2.02402E+13,$121.86 ,2/29/2024,1.73%,,2/1/2024,2.2,Investment Managers
RZB,2.02402E+13,$25.63 ,2/29/2024,5.63%,,N/A,1.4376,Life Insurance
QVCD,2.02402E+13,$12.32 ,2/29/2024,12.99%,,N/A,1.5938,Catalog/Specialty Distribution
DEC,2.02402E+13,$11.90 ,2/29/2024,N/A,,11/15/2023,3.5,N/A
CTVA,2.02402E+13,$54.06 ,2/29/2024,1.21%,,1/26/2024,0.64,Major Chemicals
QVCC,2.02402E+13,$12.50 ,2/29/2024,12.61%,,N/A,1.5625,Catalog/Specialty Distribution
AFGC,2.02402E+13,$22.22 ,2/29/2024,5.85%,,N/A,1.2812,Property-Casualty Insurers
AFGE,2.02402E+13,$19.64 ,2/29/2024,5.74%,,N/A,1.125,Property-Casualty Insurers
FCRX,2.02402E+13,$23.70 ,2/29/2024,5.21%,,N/A,1.25,Finance/Investors Services
AQNU,2.02402E+13,$21.64 ,2/29/2024,18.10%,,1/11/2024,3.8752,Electric Utilities: Central
KMPB,2.02402E+13,$21.09 ,2/29/2024,6.91%,,N/A,1.4688,Property-Casualty Insurers
APOS,2.02402E+13,$27.31 ,2/29/2024,N/A,,N/A,1.9062,N/A
FGN,2.02402E+13,$26.24 ,2/29/2024,N/A,,N/A,2.1862,N/A
FBAK,2.02402E+13,$198.50 ,2/29/2024,N/A,,1/26/2024,12.8,N/A
CPKF,2.02402E+13,$19.00 ,2/29/2024,3.22%,,1/24/2024,0.62,N/A
FREVS,2.02402E+13,$15.95 ,2/29/2024,1.25%,,1/25/2024,0.2,N/A
SBNC,2.02402E+13,"$5,610.01 ",2/29/2024,0.45%,,1/16/2024,25,N/A
SBNCM,2.02402E+13,$13.01 ,2/29/2024,7.07%,,1/16/2024,0.88,N/A
SBNCN,2.02402E+13,$13.25 ,2/29/2024,6.94%,,1/16/2024,0.88,N/A
EGIEY,2.02402E+13,$8.23 ,2/29/2024,8.41%,,N/A,0.562,N/A
GTLCL,2.02402E+13,$50.00 ,2/29/2024,6.75%,,1/11/2024,3.375,N/A
SLM,2.02402E+13,$19.49 ,3/1/2024,2.26%,,1/23/2024,0.44,Finance: Consumer Services
SLMBP,2.02402E+13,$71.50 ,3/1/2024,10.42%,,1/23/2024,7.453608,Finance: Consumer Services
OC,2.02402E+13,$155.68 ,3/1/2024,1.54%,,2/1/2024,2.4,Industrial Machinery/Components
WSR,2.02402E+13,$13.08 ,3/1/2024,3.69%,,12/5/2023,0.48,Real Estate Investment Trusts
FEI,2.02402E+13,$8.68 ,3/1/2024,7.01%,,1/22/2024,0.6,Finance/Investors Services
FPL,2.02402E+13,$6.93 ,3/1/2024,6.60%,,1/22/2024,0.45,"Trusts, Except Educational, Religious, and Charitable"
CASS,2.02402E+13,$42.93 ,3/4/2024,2.80%,,1/23/2024,1.2,Business Services
HWC,2.02402E+13,$43.06 ,3/4/2024,2.79%,,2/3/2024,1.2,Major Banks
HRB,2.02402E+13,$46.38 ,3/4/2024,2.75%,,1/31/2024,1.28,Other Consumer Services
ES,2.02402E+13,$55.96 ,3/4/2024,4.89%,,1/31/2024,2.86,Electric Utilities: Central
BNCC,2.02402E+13,$27.24 ,3/4/2024,N/A,,2/2/2024,0,N/A
ODFL,2.02402E+13,$392.19 ,3/5/2024,0.41%,,1/31/2024,1.6,Trucking Freight/Courier Services
LUV,2.02402E+13,$30.18 ,3/5/2024,2.37%,,1/31/2024,0.72,Air Freight/Delivery Services
CI,2.02402E+13,$307.32 ,3/5/2024,1.52%,,2/2/2024,5.6,Medical Specialities
HAL,2.02402E+13,$35.43 ,3/5/2024,1.84%,,1/23/2024,0.68,Oilfield Services/Equipment
AVY,2.02402E+13,$199.46 ,3/5/2024,1.63%,,1/31/2024,3.24,Containers/Packaging
LBRT,2.02402E+13,$20.42 ,3/5/2024,1.41%,,1/23/2024,0.28,Oilfield Services/Equipment
NRIM,2.02402E+13,$50.83 ,3/6/2024,4.72%,,1/25/2024,2.4,Savings Institutions
BLK,2.02402E+13,$784.93 ,3/6/2024,2.54%,,1/10/2024,20.4,Investment Bankers/Brokers/Service
MOS,2.02402E+13,$30.87 ,3/6/2024,2.59%,,12/15/2023,0.84,Agricultural Chemicals
AOS,2.02402E+13,$79.57 ,1/30/2024,1.63%,,1/16/2024,1.28,Consumer Electronics/Appliances
AGNC,2.02402E+13,$9.67 ,1/30/2024,14.89%,,1/10/2024,1.44,Real Estate Investment Trusts
ADC,2.02402E+13,$61.21 ,1/30/2024,4.99%,,1/11/2024,2.964,Real Estate Investment Trusts
LNT,2.02402E+13,$49.84 ,1/30/2024,3.85%,,1/12/2024,1.92,Power Generation
APLE,2.02402E+13,$16.39 ,1/30/2024,5.91%,,1/19/2024,0.96,Real Estate Investment Trusts
ARC,2.02402E+13,$2.99 ,1/30/2024,6.78%,,12/6/2023,0.2,Business Services
AULT^D,2.02402E+13,$22.95 ,1/30/2024,14.26%,,1/18/2024,3.25,N/A
BAC^E,2.02402E+13,$22.57 ,1/30/2024,6.80%,,1/18/2024,1.5311,N/A
CALM,2.02402E+13,$56.10 ,1/30/2024,5.38%,,11/27/2007,3.02,Farming/Seeds/Milling
CFG,2.02402E+13,$31.18 ,1/30/2024,5.24%,,1/17/2024,1.68,Major Banks
CRT,2.02402E+13,$17.87 ,1/30/2024,7.82%,,1/19/2024,1.3839,Oil & Gas Production
CCLP,2.02402E+13,$1.88 ,1/30/2024,2.13%,,1/18/2024,0.04,Oilfield Services/Equipment
DNP,2.02402E+13,$9.06 ,1/30/2024,8.74%,,12/14/2023,0.78,Investment Managers
EFC,2.02402E+13,$12.47 ,1/30/2024,14.61%,,1/8/2024,1.8,Real Estate Investment Trusts
EARN,2.02402E+13,$6.09 ,1/30/2024,15.74%,,1/8/2024,0.96,Real Estate Investment Trusts
ENTG,2.02402E+13,$117.99 ,1/30/2024,0.34%,,1/17/2024,0.4,Plastic Products
EPD,2.02402E+13,$26.80 ,1/30/2024,7.73%,,1/8/2024,2.06,Natural Gas Distribution
EPR,2.02402E+13,$44.09 ,1/30/2024,7.68%,,1/16/2024,3.3,Real Estate Investment Trusts
EQC^D,2.02402E+13,$25.20 ,1/30/2024,6.34%,,1/16/2024,1.625,N/A
FNB^E,2.02402E+13,$24.95 ,1/30/2024,7.27%,,1/12/2024,1.813,N/A
FRMEP,2.02402E+13,$25.56 ,1/30/2024,7.34%,,1/18/2024,1.8752,Major Banks
GEL,2.02402E+13,$11.65 ,1/30/2024,5.26%,,1/10/2024,0.6,Oil Refining/Marketing
AVAL,2.02402E+13,$2.61 ,1/30/2024,8.59%,,9/19/2023,0.2208,Commercial Banks
JPM^D,2.02402E+13,$24.86 ,1/30/2024,5.77%,,1/12/2024,1.4375,N/A
JPM^M,2.02402E+13,$19.80 ,1/30/2024,5.31%,,1/12/2024,1.05,N/A
JPM^K,2.02402E+13,$21.11 ,1/30/2024,5.40%,,1/12/2024,1.1375,N/A
JPM^L,2.02402E+13,$21.48 ,1/30/2024,5.39%,,1/12/2024,1.1563,N/A
JPM^C,2.02402E+13,$25.18 ,1/30/2024,5.95%,,1/12/2024,1.5,N/A
JPM^J,2.02402E+13,$22.46 ,1/30/2024,5.27%,,1/12/2024,1.1875,N/A
KMI,2.02402E+13,$17.03 ,1/30/2024,6.66%,,1/17/2024,1.13,Natural Gas Distribution
LXP^C,2.02402E+13,$46.49 ,1/30/2024,7.07%,,10/31/2023,3.25,N/A
MTR,2.02402E+13,$10.80 ,1/30/2024,2.77%,,1/18/2024,0.3022,Oil & Gas Production
MCBS,2.02402E+13,$24.11 ,1/30/2024,3.32%,,1/17/2024,0.8,Major Banks
MDV,2.02402E+13,$14.70 ,1/30/2024,7.80%,,12/14/2023,1.15,Transportation Services
MS,2.02402E+13,$86.82 ,1/30/2024,3.90%,,1/16/2024,3.4,Investment Bankers/Brokers/Service
NBH,2.02402E+13,$10.35 ,1/30/2024,4.40%,,1/16/2024,0.4529,Finance/Investors Services
NYCB^U,2.02402E+13,$34.25 ,1/30/2024,8.74%,,2/3/2024,3,N/A
NNN,2.02402E+13,$41.33 ,1/30/2024,5.54%,,1/16/2024,2.26,Real Estate Investment Trusts
NTIC,2.02402E+13,$12.99 ,1/30/2024,2.16%,,1/17/2024,0.28,Industrial Specialties
NWN,2.02402E+13,$37.03 ,1/30/2024,5.28%,,1/11/2024,1.95,Oil/Gas Transmission
OCFCP,2.02402E+13,$24.55 ,1/30/2024,7.13%,,1/17/2024,1.75,Major Banks
ORC,2.02402E+13,$8.27 ,1/30/2024,16.78%,,1/10/2024,1.44,Real Estate Investment Trusts
PCG^I,2.02402E+13,$17.79 ,1/30/2024,6.13%,,12/13/2023,1.09,N/A
PCG^H,2.02402E+13,$16.97 ,1/30/2024,6.64%,,12/13/2023,1.125,N/A
PCG^G,2.02402E+13,$17.95 ,1/30/2024,6.67%,,12/13/2023,1.2,N/A
PCG^B,2.02402E+13,$20.35 ,1/30/2024,6.92%,,12/13/2023,1.375,N/A
PCG^D,2.02402E+13,$18.49 ,1/30/2024,6.75%,,12/13/2023,1.25,N/A
PCG^E,2.02402E+13,$18.42 ,1/30/2024,6.79%,,12/13/2023,1.25,N/A
PCG^C,2.02402E+13,$18.90 ,1/30/2024,6.61%,,12/13/2023,1.25,N/A
PCG^A,2.02402E+13,$23.62 ,1/30/2024,6.32%,,12/13/2023,1.5,N/A
PBT,2.02402E+13,$14.14 ,1/30/2024,2.57%,,1/19/2024,0.3724,Oil & Gas Production
PRT,2.02402E+13,$4.51 ,1/30/2024,9.28%,,1/19/2024,0.4147,Oil & Gas Production
PAA,2.02402E+13,$15.49 ,1/30/2024,8.20%,,1/8/2024,1.27,Natural Gas Distribution
PAGP,2.02402E+13,$16.26 ,1/30/2024,7.81%,,1/8/2024,1.27,Oil & Gas Production
SQFTP,2.02402E+13,$15.89 ,1/30/2024,14.75%,,12/18/2023,2.34372,Real Estate Investment Trusts
RBB,2.02402E+13,$17.81 ,1/30/2024,3.59%,,1/18/2024,0.64,Major Banks
SJT,2.02402E+13,$4.80 ,1/30/2024,4.18%,,1/19/2024,0.1952,Oil & Gas Production
SCHL,2.02402E+13,$38.36 ,1/30/2024,2.09%,,12/13/2023,0.8,Books
BSRR,2.02402E+13,$20.20 ,1/30/2024,4.55%,,1/18/2024,0.92,Major Banks
SLG,2.02402E+13,$46.14 ,1/30/2024,6.61%,,1/18/2024,3,Real Estate Investment Trusts
STAG,2.02402E+13,$37.73 ,1/30/2024,3.94%,,1/10/2024,1.48,Real Estate Investment Trusts
SCM,2.02402E+13,$12.98 ,1/30/2024,12.46%,,1/15/2024,1.5996,Finance/Investors Services
GJT,2.02402E+13,$22.14 ,1/30/2024,7.02%,,2/3/2024,1.5552,Investment Bankers/Brokers/Service
SKT,2.02402E+13,$27.15 ,1/30/2024,3.97%,,1/17/2024,1.04,Real Estate Investment Trusts
TRGP,2.02402E+13,$86.04 ,1/30/2024,2.33%,,1/18/2024,2,Natural Gas Distribution
TVE,2.02402E+13,$22.23 ,1/30/2024,2.52%,,2/3/2024,0.554,Electric Utilities: Central
TXN,2.02402E+13,$159.69 ,1/30/2024,3.26%,,1/18/2024,5.2,Semiconductors
VRTS,2.02402E+13,$239.21 ,1/30/2024,3.29%,,12/7/2023,7.6,Investment Managers
WST,2.02402E+13,$381.50 ,1/30/2024,0.21%,,12/6/2023,0.8,Medical/Dental Instruments
ALLY,2.02402E+13,$37.09 ,1/31/2024,3.30%,,1/16/2024,1.2,Major Banks
ATLO,2.02402E+13,$20.03 ,1/31/2024,5.39%,,11/8/2023,1.08,Major Banks
AON,2.02402E+13,$300.00 ,1/31/2024,0.84%,,1/10/2024,2.46,Specialty Insurers
ATR,2.02402E+13,$130.50 ,1/31/2024,1.26%,,1/18/2024,1.64,Medical/Dental Instruments
BML^L,2.02402E+13,$21.94 ,1/31/2024,7.14%,,1/18/2024,1.5662,N/A
BAC^Q,2.02402E+13,$19.57 ,1/31/2024,5.49%,,1/18/2024,1.0625,N/A
BAC^S,2.02402E+13,$21.62 ,1/31/2024,5.53%,,1/18/2024,1.1875,N/A
BAC^B,2.02402E+13,$25.29 ,1/31/2024,5.94%,,1/18/2024,1.5,N/A
OZKAP,2.02402E+13,$16.87 ,1/31/2024,6.85%,,1/2/2024,1.15624,Major Banks
CASY,2.02402E+13,$274.74 ,1/31/2024,0.63%,,12/7/2023,1.72,Diversified Commercial Services
CULL,2.02402E+13,$10.80 ,1/31/2024,1.11%,,1/18/2024,0.12,Savings Institutions
DGICA,2.02402E+13,$14.85 ,1/31/2024,4.58%,,12/21/2023,0.68,Property-Casualty Insurers
DGICB,2.02402E+13,$15.24 ,1/31/2024,4%,,12/21/2023,0.61,Property-Casualty Insurers
ET^E,2.02402E+13,$25.02 ,1/31/2024,7.59%,,1/22/2024,1.9,N/A
ET^I,2.02402E+13,$11.07 ,1/31/2024,7.74%,,1/22/2024,0.8444,N/A
FAST,2.02402E+13,$69.84 ,1/31/2024,2.23%,,1/17/2024,1.56,RETAIL: Building Materials
FELE,2.02402E+13,$96.48 ,1/31/2024,1.04%,,1/22/2024,1,Metal Fabrications
FRAF,2.02402E+13,$31.71 ,1/31/2024,4.04%,,1/18/2024,1.28,Major Banks
GLP^B,2.02402E+13,$26.06 ,1/31/2024,9.05%,,1/16/2024,2.375,N/A
GLP^A,2.02402E+13,$26.41 ,1/31/2024,11.81%,,1/16/2024,3.1038,N/A
GHC,2.02402E+13,$731.09 ,1/31/2024,0.98%,,1/18/2024,6.88,Other Consumer Services
HIG^G,2.02402E+13,$24.86 ,1/31/2024,6.02%,,12/13/2023,1.5,N/A
HAS,2.02402E+13,$49.95 ,1/31/2024,5.61%,,12/14/2023,2.8,Recreational Games/Products/Toys
IBTX,2.02402E+13,$46.08 ,1/31/2024,3.30%,,1/18/2024,1.52,Major Banks
LCUT,2.02402E+13,$8.86 ,1/31/2024,1.92%,,11/7/2023,0.17,Industrial Machinery/Components
NRUC,2.02402E+13,$24.91 ,1/31/2024,5.52%,,2/3/2024,1.375,Diversified Financial Services
NRG,2.02402E+13,$54.25 ,1/31/2024,2.98%,,1/19/2024,1.63,Electric Utilities: Central
PNW,2.02402E+13,$70.13 ,1/31/2024,5.12%,,12/13/2023,3.52,Electric Utilities: Central
PLBC,2.02402E+13,$37.21 ,1/31/2024,2.90%,,1/17/2024,1.08,Finance Companies
PRS,2.02402E+13,$24.99 ,1/31/2024,5.63%,,2/3/2024,1.4062,Life Insurance
O,2.02402E+13,$55.25 ,1/31/2024,5.68%,,1/9/2024,3.078,Real Estate Investment Trusts
RF^C,2.02402E+13,$22.42 ,1/31/2024,6.39%,,1/12/2024,1.425,N/A
AES,2.02402E+13,$17.16 ,1/31/2024,4.05%,,12/8/2023,0.69,Electric Utilities: Central
CGABL,2.02402E+13,$19.97 ,1/31/2024,5.79%,,2/3/2024,1.15625,Investment Managers
VLO,2.02402E+13,$138.29 ,1/31/2024,3.10%,,1/18/2024,4.28,Integrated oil Companies
WES,2.02402E+13,$28.71 ,1/31/2024,8.10%,,1/22/2024,2.3,Natural Gas Distribution
AWF,2.02402E+13,$10.43 ,2/1/2024,7.59%,,1/23/2024,0.786,"Trusts, Except Educational, Religious, and Charitable"
AFB,2.02402E+13,$10.95 ,2/1/2024,3.60%,,1/23/2024,0.3919,"Trusts, Except Educational, Religious, and Charitable"
DIT,2.02402E+13,$195.89 ,2/1/2024,0.37%,,1/23/2024,0.72,Food Distributors
AMSWA,2.02402E+13,$11.20 ,2/1/2024,3.93%,,11/20/2023,0.44,Computer Software: Prepackaged Software
BRO,2.02402E+13,$77.79 ,2/1/2024,0.67%,,1/17/2024,0.52,Specialty Insurers
CDRE,2.02402E+13,$34.97 ,2/1/2024,1.01%,,1/23/2024,0.35,Industrial Specialties
CFFN,2.02402E+13,$6.34 ,2/1/2024,5.36%,,1/23/2024,0.34,Savings Institutions
CVCY,2.02402E+13,$18.59 ,2/1/2024,2.58%,,1/17/2024,0.48,Major Banks
COST,2.02402E+13,$704.48 ,2/1/2024,0.58%,,1/18/2024,4.08,Department/Specialty Retail Stores
CAPL,2.02402E+13,$22.52 ,2/1/2024,9.49%,,1/22/2024,2.1,Oil Refining/Marketing
EWBC,2.02402E+13,$69.24 ,2/1/2024,3.18%,,1/23/2024,2.2,Major Banks
FIF,2.02402E+13,$16.32 ,2/1/2024,7.41%,,1/22/2024,1.2,Finance/Investors Services
FSD,2.02402E+13,$11.71 ,2/1/2024,10.81%,,1/22/2024,1.26,Investment Managers
FTHY,2.02402E+13,$14.03 ,2/1/2024,11.13%,,1/22/2024,1.56,Investment Managers
FPF,2.02402E+13,$17.40 ,2/1/2024,9.52%,,1/22/2024,1.65,"Trusts, Except Educational, Religious, and Charitable"
FMY,2.02402E+13,$12.01 ,2/1/2024,8.22%,,1/22/2024,0.99,Finance/Investors Services
FPL,2.02402E+13,$6.93 ,2/1/2024,6.60%,,1/22/2024,0.45,"Trusts, Except Educational, Religious, and Charitable"
FCT,2.02402E+13,$9.96 ,2/1/2024,11.73%,,1/22/2024,1.164,Finance Companies
FAM,2.02402E+13,$6.31 ,2/1/2024,11.46%,,1/22/2024,0.72,Finance/Investors Services
ITUB,2.02402E+13,$6.63 ,2/1/2024,0.66%,,1/5/2024,0.0435,Major Banks
LW,2.02402E+13,$105.44 ,2/1/2024,1.36%,,12/14/2023,1.44,Packaged Foods
MNSB,2.02402E+13,$18.69 ,2/1/2024,2.14%,,1/23/2024,0.4,Major Banks
MDRR,2.02402E+13,$5.20 ,2/1/2024,0.77%,,1/23/2024,0.04,Real Estate Investment Trusts
MDRRP,2.02402E+13,$24.92 ,2/1/2024,8.19%,,1/23/2024,2,Real Estate Investment Trusts
NSC,2.02402E+13,$255.23 ,2/1/2024,2.15%,,1/24/2024,5.4,Railroads
NWBI,2.02402E+13,$12.10 ,2/1/2024,6.61%,,1/18/2024,0.8,Major Banks
PNFP,2.02402E+13,$82.58 ,2/1/2024,1.07%,,1/16/2024,0.88,Major Banks
PNM,2.02402E+13,$36.31 ,2/1/2024,4.35%,,12/5/2023,1.55,Electric Utilities: Central
